tconst,primaryTitle,startYear,the_numbers_url,found_url,normalized_title,kaggle_year,kaggle_title,Production_Countries
tt4682786,Collateral Beauty,2016.0,https://www.the-numbers.com/movie/Collateral-Beauty,True,collateral beauty,2016,Collateral Beauty,United States of America
tt4701182,Bumblebee,2018.0,https://www.the-numbers.com/movie/Bumblebee,True,bumblebee,2018,Bumblebee,"China, United States of America"
tt4731008,The Wild Life,2016.0,https://www.the-numbers.com/movie/Wild-Life-The,True,the wild life,2016,The Wild Life,"Belgium, France, United States of America"
tt4761112,The Mauritanian,2021.0,https://www.the-numbers.com/movie/Mauritanian-The-(2021),True,the mauritanian,2021,The Mauritanian,"United Kingdom, United States of America"
tt4765284,Pitch Perfect 3,2017.0,https://www.the-numbers.com/movie/Pitch-Perfect-3,True,pitch perfect 3,2017,Pitch Perfect 3,"United States of America, China"
tt4777008,Maleficent: Mistress of Evil,2019.0,https://www.the-numbers.com/movie/Maleficent-Mistress-of-Evil-(2019),True,maleficent mistress of evil,2019,Maleficent: Mistress of Evil,United States of America
tt4779682,The Meg,2018.0,https://www.the-numbers.com/movie/Meg-The,True,the meg,2018,The Meg,"China, United States of America"
tt4786282,Lights Out,2016.0,https://www.the-numbers.com/movie/Lights-Out-(2016),True,lights out,2016,Lights Out,United States of America
tt4795124,How to Be a Latin Lover,2017.0,https://www.the-numbers.com/movie/How-to-Be-a-Latin-Lover,True,how to be a latin lover,2017,How to Be a Latin Lover,"Mexico, United States of America"
tt4799050,Rough Night,2017.0,https://www.the-numbers.com/movie/Rough-Night-(2017),True,rough night,2017,Rough Night,United States of America
tt4799066,Midnight Sun,2018.0,https://www.the-numbers.com/movie/Midnight-Sun-(2018),True,midnight sun,2018,Midnight Sun,United States of America
tt4823776,The SpongeBob Movie: Sponge on the Run,2020.0,https://www.the-numbers.com/movie/SpongeBob-Movie-Sponge-on-the-Run-The-(2020),True,the spongebob movie sponge on the run,2020,The SpongeBob Movie: Sponge on the Run,"France, United States of America"
tt4824302,Mother's Day,2016.0,https://www.the-numbers.com/movie/Mothers-Day-(2016),True,mothers day,2016,Mother's Day,United States of America
tt4824308,God's Not Dead 2,2016.0,https://www.the-numbers.com/movie/Gods-Not-Dead-2,True,gods not dead 2,2016,God's Not Dead 2,United States of America
tt4846340,Hidden Figures,2016.0,https://www.the-numbers.com/movie/Hidden-Figures,True,hidden figures,2016,Hidden Figures,United States of America
tt4877122,The Emoji Movie,2017.0,https://www.the-numbers.com/movie/Emoji-Movie-The,True,the emoji movie,2017,The Emoji Movie,United States of America
tt4881806,Jurassic World: Fallen Kingdom,2018.0,https://www.the-numbers.com/movie/Jurassic-World-Fallen-Kingdom-(2018),True,jurassic world fallen kingdom,2018,Jurassic World: Fallen Kingdom,United States of America
tt4912910,Mission: Impossible - Fallout,2018.0,https://www.the-numbers.com/movie/Mission-Impossible-Fallout,True,mission impossible fallout,2018,Mission: Impossible - Fallout,United States of America
tt4913966,The Curse of La Llorona,2019.0,https://www.the-numbers.com/movie/Curse-of-La-Llorona-The-(2019),True,the curse of la llorona,2019,The Curse of La Llorona,United States of America
tt4916630,Just Mercy,2019.0,https://www.the-numbers.com/movie/Just-Mercy,True,just mercy,2019,Just Mercy,United States of America
tt4919268,Bad Boys: Ride or Die,2024.0,https://www.the-numbers.com/movie/Bad-Boys-Ride-or-Die-(2024),True,bad boys ride or die,2024,Bad Boys: Ride or Die,United States of America
tt4925292,Lady Bird,2017.0,https://www.the-numbers.com/movie/Lady-Bird-(2017),True,lady bird,2017,Lady Bird,United States of America
tt4960242,Book of Love,2016.0,https://www.the-numbers.com/movie/Book-of-Love,True,book of love,2016,Book of Love,United States of America
tt4960748,Till,2022.0,https://www.the-numbers.com/movie/Till-(2022),True,till,2022,Till,"United Kingdom, United States of America"
tt4975722,Moonlight,2016.0,https://www.the-numbers.com/movie/Moonlight-(2016),True,moonlight,2016,Moonlight,United States of America
tt4978420,Borderlands,2024.0,https://www.the-numbers.com/movie/Borderlands-(2024),True,borderlands,2024,Borderlands,"Luxembourg, United States of America"
tt4979652,The Witness,2015.0,https://www.the-numbers.com/movie/Wo-shi-zheng-ren,True,the witness,2015,The Witness,United States of America
tt4981636,Middle School: The Worst Years of My Life,2016.0,https://www.the-numbers.com/movie/Middle-School-The-Worst-Years-of-My-Life,True,middle school the worst years of my life,2016,Middle School: The Worst Years of My Life,United States of America
tt4982356,The Forest,2016.0,https://www.the-numbers.com/movie/Forest-The,True,the forest,2016,The Forest,United States of America
tt4996328,Ordinary Angels,2024.0,https://www.the-numbers.com/movie/Ordinary-Angels-(2024),True,ordinary angels,2024,Ordinary Angels,United States of America
tt4998632,Ambulance,2022.0,https://www.the-numbers.com/movie/Ambulance-(2022),True,ambulance,2022,Ambulance,United States of America
tt5001718,"Everything, Everything",2017.0,https://www.the-numbers.com/movie/Everything-Everything,True,everything everything,2017,"Everything, Everything",United States of America
tt5013056,Dunkirk,2017.0,https://www.the-numbers.com/movie/Dunkirk-(2017),True,dunkirk,2017,Dunkirk,"United Kingdom, United States of America"
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017.0,https://www.the-numbers.com/movie/Three-Billboards-Outside-Ebbing-Missouri,True,three billboards outside ebbing missouri,2017,"Three Billboards Outside Ebbing, Missouri","United Kingdom, United States of America"
tt5028340,Mary Poppins Returns,2018.0,https://www.the-numbers.com/movie/Mary-Poppins-Returns-(2018),True,mary poppins returns,2018,Mary Poppins Returns,United States of America
tt5033998,Charlie's Angels,2019.0,https://www.the-numbers.com/movie/Charlies-Angels-(2019),True,charlies angels,2019,Charlie's Angels,United States of America
tt5040012,Nosferatu,2024.0,https://www.the-numbers.com/movie/Nosferatu-(2024),True,nosferatu,2024,Nosferatu,United States of America
tt5052448,Get Out,2017.0,https://www.the-numbers.com/movie/Get-Out-(2017),True,get out,2017,Get Out,United States of America
tt5052474,Sicario: Day of the Soldado,2018.0,https://www.the-numbers.com/movie/Sicario-Day-of-the-Soldado-(2018),True,sicario day of the soldado,2018,Sicario: Day of the Soldado,"Mexico, United States of America"
tt5083738,The Favourite,2018.0,https://www.the-numbers.com/movie/Favourite-The-(2018),True,the favourite,2018,The Favourite,"Ireland, United Kingdom, United States of America"
tt5089556,Cinderella,2015.0,https://www.the-numbers.com/movie/Cinderella-(2015),True,cinderella,2015,Cinderella,"United Kingdom, United States of America"
tt5090568,Transformers: Rise of the Beasts,2023.0,https://www.the-numbers.com/movie/Transformers-Rise-of-the-Beasts-(2023),True,transformers rise of the beasts,2023,Transformers: Rise of the Beasts,United States of America
tt5095030,Ant-Man and the Wasp,2018.0,https://www.the-numbers.com/movie/Ant-Man-and-the-Wasp,True,antman and the wasp,2018,Ant-Man and the Wasp,United States of America
tt5104604,Isle of Dogs,2018.0,https://www.the-numbers.com/movie/Isle-of-Dogs-(2018),True,isle of dogs,2018,Isle of Dogs,"Germany, United States of America"
tt5109280,Raya and the Last Dragon,2021.0,https://www.the-numbers.com/movie/Raya-and-the-Last-Dragon-(2021),True,raya and the last dragon,2021,Raya and the Last Dragon,United States of America
tt5109784,Mother!,2017.0,https://www.the-numbers.com/movie/Mother-(2017),True,mother,2017,Mother!,United States of America
tt5113040,The Secret Life of Pets 2,2019.0,https://www.the-numbers.com/movie/Secret-Life-of-Pets-2-The-(2019),True,the secret life of pets 2,2019,The Secret Life of Pets 2,United States of America
tt5113044,Minions: The Rise of Gru,2022.0,https://www.the-numbers.com/movie/Minions,True,minions the rise of gru,2022,Minions: The Rise of Gru,United States of America
tt5117670,Peter Rabbit,2018.0,https://www.the-numbers.com/movie/Peter-Rabbit-(2018),True,peter rabbit,2018,Peter Rabbit,"Australia, United States of America"
tt5140878,Annabelle: Creation,2017.0,https://www.the-numbers.com/movie/Annabelle-Creation,True,annabelle creation,2017,Annabelle: Creation,United States of America
tt5164432,"Love, Simon",2018.0,https://www.the-numbers.com/movie/Love-Simon,True,love simon,2018,"Love, Simon",United States of America
tt5177088,The Girl in the Spider's Web,2018.0,https://www.the-numbers.com/movie/Girl-in-the-Spiders-Web-The,True,the girl in the spiders web,2018,The Girl in the Spider's Web,"Germany, United Kingdom, United States of America"
tt5177120,The Ministry of Ungentlemanly Warfare,2024.0,https://www.the-numbers.com/movie/Ministry-of-Ungentlemanly-Warfare-The-(2024),True,the ministry of ungentlemanly warfare,2024,The Ministry of Ungentlemanly Warfare,"United Kingdom, United States of America"
tt5220122,Hotel Transylvania 3: Summer Vacation,2018.0,https://www.the-numbers.com/movie/Hotel-Transylvania-3-Summer-Vacation,True,hotel transylvania 3 summer vacation,2018,Hotel Transylvania 3: Summer Vacation,United States of America
tt5294550,All the Money in the World,2017.0,https://www.the-numbers.com/movie/All-the-Money-in-the-World,True,all the money in the world,2017,All the Money in the World,"Italy, United States of America"
tt5308322,Happy Death Day,2017.0,https://www.the-numbers.com/movie/Happy-Death-Day,True,happy death day,2017,Happy Death Day,United States of America
tt5322012,Wish Upon,2017.0,https://www.the-numbers.com/movie/Wish-Upon-(2017),True,wish upon,2017,Wish Upon,"Canada, United States of America"
tt5328340,Lights Out,2016.0,https://www.the-numbers.com/movie/Lights-Out-(2016),True,lights out,2016,Lights Out,United States of America
tt5360952,The Hurricane Heist,2018.0,https://www.the-numbers.com/movie/Hurricane-Heist-The,True,the hurricane heist,2018,The Hurricane Heist,"United Kingdom, United States of America"
tt5362988,Wind River,2017.0,https://www.the-numbers.com/movie/Wind-River-(2017),True,wind river,2017,Wind River,"France, United Kingdom, United States of America"
tt5390504,Detroit,2017.0,https://www.the-numbers.com/movie/Detroit-(2017),True,detroit,2017,Detroit,United States of America
tt5433138,F9: The Fast Saga,2021.0,https://www.the-numbers.com/movie/F9-The-Fast-Saga-(2021),True,f9 the fast saga,2021,F9: The Fast Saga,United States of America
tt5433140,Fast X,2023.0,https://www.the-numbers.com/movie/Fast-X-(2023),True,fast x,2023,Fast X,United States of America
tt5439796,Logan Lucky,2017.0,https://www.the-numbers.com/movie/Logan-Lucky,True,logan lucky,2017,Logan Lucky,United States of America
tt5442430,Life,2017.0,https://www.the-numbers.com/movie/Life-(2017),True,life,2017,Life,United States of America
tt5462602,The Big Sick,2017.0,https://www.the-numbers.com/movie/Big-Sick-The-(2017),True,the big sick,2017,The Big Sick,United States of America
tt5463162,Deadpool 2,2018.0,https://www.the-numbers.com/movie/Deadpool-2,True,deadpool 2,2018,Deadpool 2,United States of America
tt5478478,Hostiles,2017.0,https://www.the-numbers.com/movie/Hostiles-(2017),True,hostiles,2017,Hostiles,United States of America
tt5503686,Hustlers,2019.0,https://www.the-numbers.com/movie/Hustlers-(2019),True,hustlers,2019,Hustlers,United States of America
tt5523010,The Nutcracker and the Four Realms,2018.0,https://www.the-numbers.com/movie/Nutcracker-and-the-Four-Realms-The-(2018),True,the nutcracker and the four realms,2018,The Nutcracker and the Four Realms,United States of America
tt5537002,Killers of the Flower Moon,2023.0,https://www.the-numbers.com/movie/Killers-of-the-Flower-Moon-(2023),True,killers of the flower moon,2023,Killers of the Flower Moon,United States of America
tt5563334,The Good Liar,2019.0,https://www.the-numbers.com/movie/Good-Liar-The-(2019),True,the good liar,2019,The Good Liar,"Canada, United Kingdom, United States of America"
tt5580036,"I, Tonya",2017.0,https://www.the-numbers.com/movie/I-Tonya-(2017),True,i tonya,2017,"I, Tonya",United States of America
tt5580266,The Hate U Give,2018.0,https://www.the-numbers.com/movie/Hate-U-Give-The,True,the hate u give,2018,The Hate U Give,United States of America
tt5580390,The Shape of Water,2017.0,https://www.the-numbers.com/movie/Shape-of-Water-The-(2017),True,the shape of water,2017,The Shape of Water,United States of America
tt5592248,The Beguiled,2017.0,https://www.the-numbers.com/movie/Beguiled-The-(2017),True,the beguiled,2017,The Beguiled,United States of America
tt5606664,Doctor Sleep,2019.0,https://www.the-numbers.com/movie/Doctor-Sleep-(2019),True,doctor sleep,2019,Doctor Sleep,United States of America
tt5619332,Life of the Party,2018.0,https://www.the-numbers.com/movie/Life-of-the-Party,True,life of the party,2018,Life of the Party,United States of America
tt5644740,The King,2017.0,https://www.the-numbers.com/movie/King-The,True,the king,2017,The King,United States of America
tt5657846,Daddy's Home 2,2017.0,https://www.the-numbers.com/movie/Daddys-Home-2,True,daddys home 2,2017,Daddy's Home 2,United States of America
tt5664636,Goosebumps 2: Haunted Halloween,2018.0,https://www.the-numbers.com/movie/Goosebumps-2-Haunted-Halloween-(2018),True,goosebumps 2 haunted halloween,2018,Goosebumps 2: Haunted Halloween,"United Kingdom, United States of America"
tt5672290,The First Omen,2024.0,https://www.the-numbers.com/movie/First-Omen-The-(2024),True,the first omen,2024,The First Omen,United States of America
tt5690360,Slender Man,2018.0,https://www.the-numbers.com/movie/Slender-Man,True,slender man,2018,Slender Man,United States of America
tt5691024,Show Dogs,2018.0,https://www.the-numbers.com/movie/Show-Dogs-(2018),True,show dogs,2018,Show Dogs,"United Kingdom, United States of America"
tt5697572,Cats,2019.0,https://www.the-numbers.com/movie/Cats-(2019),True,cats,2019,Cats,"China, United Kingdom, United States of America"
tt5719700,Home Again,2017.0,https://www.the-numbers.com/movie/Home-Again-(2017),True,home again,2017,Home Again,United States of America
tt5719748,Cold Pursuit,2019.0,https://www.the-numbers.com/movie/Cold-Pursuit-(2019),True,cold pursuit,2019,Cold Pursuit,"Canada, France, Norway, United Kingdom, United States of America"
tt5726086,Insidious: The Last Key,2018.0,https://www.the-numbers.com/movie/Insidious-The-Last-Key,True,insidious the last key,2018,Insidious: The Last Key,United States of America
tt5726616,Call Me by Your Name,2017.0,https://www.the-numbers.com/movie/Call-Me-by-Your-Name-(2017),True,call me by your name,2017,Call Me by Your Name,"Brazil, France, Italy, United States of America"
tt5727208,Uncut Gems,2019.0,https://www.the-numbers.com/movie/Uncut-Gems,True,uncut gems,2019,Uncut Gems,United States of America
tt5734576,The Possession of Hannah Grace,2018.0,https://www.the-numbers.com/movie/Possession-of-Hannah-Grace-The-(2018),True,the possession of hannah grace,2018,The Possession of Hannah Grace,United States of America
tt5758778,Skyscraper,2018.0,https://www.the-numbers.com/movie/Skyscraper,True,skyscraper,2018,Skyscraper,"Canada, Japan, United States of America"
tt5761544,Kandahar,2023.0,https://www.the-numbers.com/movie/Kandahar-(2023),True,kandahar,2023,Kandahar,"United Arab Emirates, United States of America"
tt5774060,Underwater,2020.0,https://www.the-numbers.com/movie/Underwater-(2020),True,underwater,2020,Underwater,United States of America
tt5776858,Phantom Thread,2017.0,https://www.the-numbers.com/movie/Phantom-Thread,True,phantom thread,2017,Phantom Thread,"United States of America, China"
tt5779228,The Garfield Movie,2024.0,https://www.the-numbers.com/movie/Garfield-Movie-The-(2024),True,the garfield movie,2024,The Garfield Movie,"Hong Kong, United Kingdom, United States of America"
tt5814060,The Nun,2018.0,https://www.the-numbers.com/movie/Nun-The,True,the nun,2018,The Nun,United States of America
tt5814534,Spies in Disguise,2019.0,https://www.the-numbers.com/movie/Spies-in-Disguise-(2019),True,spies in disguise,2019,Spies in Disguise,United States of America
tt5816682,Victoria & Abdul,2017.0,https://www.the-numbers.com/movie/Victoria-and-Abdul,True,victoria abdul,2017,Victoria & Abdul,"India, United Kingdom, United States of America"
tt5834426,Moonfall,2022.0,https://www.the-numbers.com/movie/Moonfall-(2022),True,moonfall,2022,Moonfall,"Hong Kong, United Kingdom, United States of America"
tt5848272,Ralph Breaks the Internet,2018.0,https://www.the-numbers.com/movie/Ralph-Breaks-the-Internet-(2018),True,ralph breaks the internet,2018,Ralph Breaks the Internet,United States of America
tt5867314,The Empty Man,2020.0,https://www.the-numbers.com/movie/Empty-Man-The-(2020),True,the empty man,2020,The Empty Man,"South Africa, United States of America"
tt5884796,Plane,2023.0,https://www.the-numbers.com/movie/Plane-(2023),True,plane,2023,Plane,"United Kingdom, United States of America"
tt5884960,Home,2015.0,https://www.the-numbers.com/movie/Home-(2015),True,home,2015,Home,United States of America
tt5886046,Escape Room,2019.0,https://www.the-numbers.com/movie/Escape-Room-(2019),True,escape room,2019,Escape Room,United States of America
tt5971474,The Little Mermaid,2023.0,https://www.the-numbers.com/movie/Little-Mermaid-The-(2023),True,the little mermaid,2023,The Little Mermaid,United States of America
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017.0,https://www.the-numbers.com/movie/Diary-of-a-Wimpy-Kid-The-Long-Haul,True,diary of a wimpy kid the long haul,2017,Diary of a Wimpy Kid: The Long Haul,United States of America
tt6063050,Acrimony,2018.0,https://www.the-numbers.com/movie/Acrimony,True,acrimony,2018,Acrimony,United States of America
tt6079772,The Protégé,2021.0,https://www.the-numbers.com/movie/Protege-The-(2021),True,the protg,2021,The Protégé,"Bulgaria, Romania, United Kingdom, United States of America"
tt6095472,The Angry Birds Movie 2,2019.0,https://www.the-numbers.com/movie/Angry-Birds-Movie-2-The-(2019),True,the angry birds movie 2,2019,The Angry Birds Movie 2,"Finland, United States of America"
tt6105098,The Lion King,2019.0,https://www.the-numbers.com/movie/Lion-King-The,True,the lion king,2019,The Lion King,United States of America
tt6107548,Late Night,2019.0,https://www.the-numbers.com/movie/Late-Night-(2019),True,late night,2019,Late Night,United States of America
tt6133466,The First Purge,2018.0,https://www.the-numbers.com/movie/First-Purge-The,True,the first purge,2018,The First Purge,United States of America
tt6139732,Aladdin,2019.0,https://www.the-numbers.com/movie/Aladdin-(2019),True,aladdin,2019,Aladdin,United States of America
tt6146586,John Wick: Chapter 3 - Parabellum,2019.0,https://www.the-numbers.com/movie/John-Wick-Chapter-3-Parabellum-(2019),True,john wick chapter 3 parabellum,2019,John Wick: Chapter 3 - Parabellum,United States of America
tt6166392,Wonka,2023.0,https://www.the-numbers.com/movie/Wonka-(2023),True,wonka,2023,Wonka,"United Kingdom, United States of America"
tt6182908,Smallfoot,2018.0,https://www.the-numbers.com/movie/Smallfoot-(2018),True,smallfoot,2018,Smallfoot,United States of America
tt6189022,Angel Has Fallen,2019.0,https://www.the-numbers.com/movie/Angel-Has-Fallen-(2019),True,angel has fallen,2019,Angel Has Fallen,United States of America
tt6246322,Don't Breathe 2,2021.0,https://www.the-numbers.com/movie/Dont-Breathe-2-(2021),True,dont breathe 2,2021,Don't Breathe 2,United States of America
tt6263850,Deadpool & Wolverine,2024.0,https://www.the-numbers.com/movie/Deadpool-and-Wolverine-(2024),True,deadpool wolverine,2024,Deadpool & Wolverine,United States of America
tt6266538,Vice,2018.0,https://www.the-numbers.com/movie/Vice-(2018),True,vice,2018,Vice,United States of America
tt6294822,The Post,2017.0,https://www.the-numbers.com/movie/Post-The,True,the post,2017,The Post,United States of America
tt6306064,Adrift,2018.0,https://www.the-numbers.com/movie/Adrift-(2018),True,adrift,2018,Adrift,"China, Iceland, United States of America"
tt6320628,Spider-Man: Far from Home,2019.0,https://www.the-numbers.com/movie/Spider-Man-Far-from-Home-(2019),True,spiderman far from home,2019,Spider-Man: Far from Home,United States of America
tt6324278,Abominable,2019.0,https://www.the-numbers.com/movie/Abominable-(2019),True,abominable,2019,Abominable,"China, Japan, United States of America"
tt6334354,The Suicide Squad,2021.0,https://www.the-numbers.com/movie/Suicide-Squad-The-(2021),True,the suicide squad,2021,The Suicide Squad,United States of America
tt6343314,Creed II,2018.0,https://www.the-numbers.com/movie/Creed-II-(2018),True,creed ii,2018,Creed II,United States of America
tt6348138,Missing Link,2019.0,https://www.the-numbers.com/movie/Missing-Link-(2019),True,missing link,2019,Missing Link,United States of America
tt6353886,The Night Before,2015.0,https://www.the-numbers.com/movie/Night-Before-The,True,the night before,2015,The Night Before,United States of America
tt6359956,A Bad Moms Christmas,2017.0,https://www.the-numbers.com/movie/Bad-Moms-Christmas-A,True,a bad moms christmas,2017,A Bad Moms Christmas,United States of America
tt6394270,Bombshell,2019.0,https://www.the-numbers.com/movie/Bombshell,True,bombshell,2019,Bombshell,"Canada, United States of America"
tt6398666,Some Like It Hot,2016.0,https://www.the-numbers.com/movie/Some-Like-It-Hot,True,some like it hot,2016,Some Like It Hot,United States of America
tt6428676,Wonder Park,2019.0,https://www.the-numbers.com/movie/Wonder-Park-(2019),True,wonder park,2019,Wonder Park,"Spain, United States of America"
tt6443346,Black Adam,2022.0,https://www.the-numbers.com/movie/Black-Adam-(2022),True,black adam,2022,Black Adam,United States of America
tt6450186,I Can Only Imagine,2018.0,https://www.the-numbers.com/movie/I-Can-Only-Imagine-(2018),True,i can only imagine,2018,I Can Only Imagine,United States of America
tt6450804,Terminator: Dark Fate,2019.0,https://www.the-numbers.com/movie/Terminator-Dark-Fate-(2019),True,terminator dark fate,2019,Terminator: Dark Fate,"China, Hungary, Spain, United States of America"
tt6467266,Sing 2,2021.0,https://www.the-numbers.com/movie/Sing-2-(2021),True,sing 2,2021,Sing 2,United States of America
tt6472976,Five Feet Apart,2019.0,https://www.the-numbers.com/movie/Five-Feet-Apart-(2019),True,five feet apart,2019,Five Feet Apart,United States of America
tt6495056,Migration,2023.0,https://www.the-numbers.com/movie/Migration-(2023),True,migration,2023,Migration,United States of America
tt6513120,Fighting with My Family,2019.0,https://www.the-numbers.com/movie/Fighting-with-My-Family-(2019),True,fighting with my family,2019,Fighting with My Family,"United Kingdom, United States of America"
tt6587640,Trolls World Tour,2020.0,https://www.the-numbers.com/movie/Trolls-World-Tour-(2020),True,trolls world tour,2020,Trolls World Tour,"Japan, United States of America"
tt6628394,Bad Times at the El Royale,2018.0,https://www.the-numbers.com/movie/Bad-Times-at-the-El-Royale-(2018),True,bad times at the el royale,2018,Bad Times at the El Royale,United States of America
tt6644200,A Quiet Place,2018.0,https://www.the-numbers.com/movie/Quiet-Place-A-(2018),True,a quiet place,2018,A Quiet Place,United States of America
tt6663582,The Spy Who Dumped Me,2018.0,https://www.the-numbers.com/movie/Spy-Who-Dumped-Me-The-(2018),True,the spy who dumped me,2018,The Spy Who Dumped Me,United States of America
tt6673612,Dolittle,2020.0,https://www.the-numbers.com/movie/Dolittle,True,dolittle,2020,Dolittle,"China, United States of America"
tt6710474,Everything Everywhere All at Once,2022.0,https://www.the-numbers.com/movie/Everything-Everywhere-All-at-Once-(2022),True,everything everywhere all at once,2022,Everything Everywhere All at Once,United States of America
tt6722030,The Intruder,2019.0,https://www.the-numbers.com/movie/Intruder-The-(2019),True,the intruder,2019,The Intruder,United States of America
tt6723592,Tenet,2020.0,https://www.the-numbers.com/movie/Tenet-(2020),True,tenet,2020,Tenet,"United Kingdom, United States of America"
tt6772950,Truth or Dare,2018.0,https://www.the-numbers.com/movie/Truth-or-Dare-(2018),True,truth or dare,2018,Truth or Dare,United States of America
tt6775942,The King,2017.0,https://www.the-numbers.com/movie/King-The,True,the king,2017,The King,United States of America
tt6781982,Night School,2018.0,https://www.the-numbers.com/movie/Night-School-(2018),True,night school,2018,Night School,United States of America
tt6791096,I Feel Pretty,2018.0,https://www.the-numbers.com/movie/I-Feel-Pretty,True,i feel pretty,2018,I Feel Pretty,"China, United States of America"
tt6791350,Guardians of the Galaxy Vol. 3,2023.0,https://www.the-numbers.com/movie/Guardians-of-the-Galaxy-Vol-3-(2023),True,guardians of the galaxy vol 3,2023,Guardians of the Galaxy Vol. 3,United States of America
tt6802308,The 15:17 to Paris,2018.0,https://www.the-numbers.com/movie/15,True,the 1517 to paris,2018,The 15:17 to Paris,United States of America
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019.0,https://www.the-numbers.com/movie/Fast-and-Furious-Presents-Hobbs-and-Shaw-(2019),True,fast furious presents hobbs shaw,2019,Fast & Furious Presents: Hobbs & Shaw,United States of America
tt6823368,Glass,2019.0,https://www.the-numbers.com/movie/Glass-(2019),True,glass,2019,Glass,United States of America
tt6850820,Peppermint,2018.0,https://www.the-numbers.com/movie/Peppermint-(2018),True,peppermint,2018,Peppermint,"China, United States of America"
tt6857112,Us,2019.0,https://www.the-numbers.com/movie/Us-(2019),True,us,2019,Us,United States of America
tt6857166,Book Club,2018.0,https://www.the-numbers.com/movie/Book-Club-(2018),True,book club,2018,Book Club,United States of America
tt6869948,Truth or Dare,2018.0,https://www.the-numbers.com/movie/Truth-or-Dare-(2018),True,truth or dare,2018,Truth or Dare,United States of America
tt6878306,News of the World,2020.0,https://www.the-numbers.com/movie/News-of-the-World,True,news of the world,2020,News of the World,United States of America
tt6881490,Sound of Hope: The Story of Possum Trot,2024.0,https://www.the-numbers.com/movie/Sound-of-Hope-The-Story-of-Possum-Trot-(2024),True,sound of hope the story of possum trot,2024,Sound of Hope: The Story of Possum Trot,United States of America
tt6902332,The Marksman,2021.0,https://www.the-numbers.com/movie/Marksman-The-(2021),True,the marksman,2021,The Marksman,United States of America
tt6906292,Retribution,2023.0,https://www.the-numbers.com/movie/Retribution-(2023),True,retribution,2023,Retribution,"France, Germany, United States of America"
tt6911608,Mamma Mia! Here We Go Again,2018.0,https://www.the-numbers.com/movie/Mamma-Mia-Here-We-Go-Again,True,mamma mia here we go again,2018,Mamma Mia! Here We Go Again,"United Kingdom, United States of America"
tt6920084,Resident Evil: Welcome to Raccoon City,2021.0,https://www.the-numbers.com/movie/Resident-Evil-Welcome-to-Raccoon-City-(2021),True,resident evil welcome to raccoon city,2021,Resident Evil: Welcome to Raccoon City,"France, Germany, United States of America"
tt6921996,Johnny English Strikes Again,2018.0,https://www.the-numbers.com/movie/Johnny-English-Strikes-Again-(2018),True,johnny english strikes again,2018,Johnny English Strikes Again,"United Kingdom, United States of America"
tt6924650,Midway,2019.0,https://www.the-numbers.com/movie/Midway-(2019),True,midway,2019,Midway,"Canada, Hong Kong, United States of America"
tt6932874,The Boss Baby: Family Business,2021.0,https://www.the-numbers.com/movie/Boss-Baby-Family-Business-The-(2021),True,the boss baby family business,2021,The Boss Baby: Family Business,United States of America
tt6966692,Green Book,2018.0,https://www.the-numbers.com/movie/Green-Book-(2018),True,green book,2018,Green Book,United States of America
tt6977338,Good Boys,2019.0,https://www.the-numbers.com/movie/Good-Boys-(2019),True,good boys,2019,Good Boys,United States of America
tt7002100,Coco,2017.0,https://www.the-numbers.com/movie/Coco-(2017),True,coco,2017,Coco,United States of America
tt7040874,A Simple Favor,2018.0,https://www.the-numbers.com/movie/Simple-Favor-A,True,a simple favor,2018,A Simple Favor,"Canada, United States of America"
tt7069210,The Conjuring: The Devil Made Me Do It,2021.0,https://www.the-numbers.com/movie/Conjuring-The-Devil-Made-Me-Do-It-The,True,the conjuring the devil made me do it,2021,The Conjuring: The Devil Made Me Do It,United States of America
tt7083526,Breakthrough,2019.0,https://www.the-numbers.com/movie/Breakthrough-(2019),True,breakthrough,2019,Breakthrough,United States of America
tt7097896,Venom: Let There Be Carnage,2021.0,https://www.the-numbers.com/movie/Venom-Let-There-Be-Carnage,True,venom let there be carnage,2021,Venom: Let There Be Carnage,United States of America
tt7126948,Wonder Woman 1984,2020.0,https://www.the-numbers.com/movie/Wonder-Woman-1984-(2020),True,wonder woman 1984,2020,Wonder Woman 1984,United States of America
tt7131622,Once Upon a Time... in Hollywood,2019.0,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-Hollywood-(2019),True,once upon a time in hollywood,2019,Once Upon a Time... in Hollywood,"China, United Kingdom, United States of America"
tt7137846,Breaking In,2018.0,https://www.the-numbers.com/movie/Breaking-In-(2018),True,breaking in,2018,Breaking In,United States of America
tt7146812,Onward,2020.0,https://www.the-numbers.com/movie/Onward-(2020),True,onward,2020,Onward,United States of America
tt7286456,Joker,2019.0,https://www.the-numbers.com/movie/Joker-(2019),True,joker,2019,Joker,"Canada, United States of America"
tt7322224,Triangle of Sadness,2022.0,https://www.the-numbers.com/movie/Triangle-of-Sadness,True,triangle of sadness,2022,Triangle of Sadness,"Denmark, France, Germany, Greece, Mexico, Sweden, Switzerland, Turkey, United Kingdom, United States of America"
