tconst,primaryTitle,startYear,the_numbers_url,found_url
tt13405778,Insidious: The Red Door,2023.0,https://www.the-numbers.com/movie/Insidious-The-Red-Door-(2023),True
tt1340800,Tinker Tailor Soldier Spy,2011.0,,False
tt1341188,How Do You Know,2010.0,https://www.the-numbers.com/movie/How-Do-You-Know-(2010),True
tt13424422,Sword Art Online: Progressive - Aria of a Starless Night,2021.0,,False
tt13428402,Stand by Me Doraemon 2,2020.0,,False
tt13428686,Collectors,2020.0,,False
tt1343046,Detective Conan: The Raven Chaser,2009.0,,False
tt1343092,The Great Gatsby,2013.0,https://www.the-numbers.com/movie/Great-Gatsby-The,True
tt1343097,The Girl Who Kicked the Hornet's Nest,2009.0,,False
tt13433802,A Quiet Place: Day One,2024.0,,False
tt1343727,Dredd,2012.0,https://www.the-numbers.com/movie/Dredd,True
tt1343755,Rabbit Without Ears 2,2009.0,,False
tt13446168,The Medium,2021.0,,False
tt13449624,Jug Jugg Jeeyo,2022.0,,False
tt1345834,About Her Brother,2010.0,,False
tt1345836,The Dark Knight Rises,2012.0,https://www.the-numbers.com/movie/Dark-Knight-Rises-The,True
tt13462900,The Battle at Lake Changjin,2021.0,,False
tt1349856,Neuilly Yo Mama!,2009.0,,False
tt1351685,Jack the Giant Slayer,2013.0,https://www.the-numbers.com/movie/Jack-the-Giant-Slayer,True
tt13521006,Beau Is Afraid,2023.0,https://www.the-numbers.com/movie/Beau-Is-Afraid-(2023),True
tt13529316,Signal: The Movie,2021.0,,False
tt13529418,Warm Hug,2020.0,,False
tt13531468,Rise,2022.0,https://www.the-numbers.com/movie/Rise-(2022),True
tt13539646,The Wandering Earth II,2023.0,,False
tt13544716,My Hero Academia: World Heroes' Mission,2021.0,,False
tt1355630,If I Stay,2014.0,https://www.the-numbers.com/movie/If-I-Stay,True
tt1355644,Passengers,2016.0,https://www.the-numbers.com/movie/Passengers-(2016),True
tt1355683,Black Mass,2015.0,https://www.the-numbers.com/movie/Black-Mass,True
tt13560574,X,2022.0,https://www.the-numbers.com/movie/X,True
tt13575838,Upcoming,2021.0,,False
tt13582738,Masquerade Night,2021.0,,False
tt13598976,The Soul,2021.0,,False
tt13606158,The Last Warrior: Root of Evil,2021.0,,False
tt1360795,Scandal Makers,2008.0,,False
tt13611620,Hero,2022.0,,False
tt13612186,Monster Hunter,2020.0,https://www.the-numbers.com/movie/Monster-Hunter-(2020),True
tt1361336,Tom & Jerry,2021.0,,False
tt13622970,Moana 2,2024.0,https://www.the-numbers.com/movie/Moana-2-(2024),True
tt13640696,See How They Run,2022.0,https://www.the-numbers.com/movie/See-How-They-Run-(2022),True
tt13642590,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,2021.0,,False
tt13645322,F3: Fun and Frustration,2022.0,,False
tt13649566,All About My Mother,2021.0,,False
tt13651628,Belle,2021.0,https://www.the-numbers.com/movie/Belle,True
tt13655044,Break Through the Darkness,2021.0,,False
tt1365519,Tomb Raider,2018.0,https://www.the-numbers.com/movie/Tomb-Raider-(2018),True
tt1366344,The Sitter,2011.0,https://www.the-numbers.com/movie/Sitter-The,True
tt13669038,Women Talking,2022.0,https://www.the-numbers.com/movie/Women-Talking-(2022),True
tt13696296,Chinese Doctors,2021.0,,False
tt1371111,Cloud Atlas,2012.0,https://www.the-numbers.com/movie/Cloud-Atlas,True
tt1371150,This Is Where I Leave You,2014.0,https://www.the-numbers.com/movie/This-Is-Where-I-Leave-You,True
tt13721828,The Witch: Part 2 - The Other One,2022.0,https://www.the-numbers.com/movie/Witch-The,True
tt1374992,Upside Down,2012.0,https://www.the-numbers.com/movie/Upside-Down,True
tt13751694,Animal,2023.0,,False
tt1375666,Inception,2010.0,https://www.the-numbers.com/movie/Inception,True
tt1375670,Grown Ups,2010.0,https://www.the-numbers.com/movie/Grown-Ups,True
tt13769630,The Last Warrior: A Messenger of Darkness,2021.0,,False
tt13814704,Dream,2023.0,,False
tt13818742,School of Magical Animals 2,2022.0,,False
tt1382725,The Round Up,2010.0,,False
tt13833688,The Whale,2022.0,https://www.the-numbers.com/movie/Whale-The-(2022),True
tt13841850,Men,2022.0,,False
tt1385867,Cop Out,2010.0,https://www.the-numbers.com/movie/Cop-Out,True
tt1385912,I Can Do Bad All by Myself,2009.0,https://www.the-numbers.com/movie/I-Can-Do-Bad-All-by-Myself,True
tt13859694,Railway Heroes,2021.0,,False
tt1386588,The Other Guys,2010.0,https://www.the-numbers.com/movie/Other-Guys-The-(2010),True
tt1386697,Suicide Squad,2016.0,https://www.the-numbers.com/movie/Suicide-Squad,True
tt1386703,Total Recall,2012.0,https://www.the-numbers.com/movie/Total-Recall,True
tt13884166,Detective Conan: The Scarlet Alibi,2021.0,,False
tt1389072,Downsizing,2017.0,https://www.the-numbers.com/movie/Downsizing,True
tt1389137,We Bought a Zoo,2011.0,https://www.the-numbers.com/movie/We-Bought-a-Zoo,True
tt1389139,When the Bough Breaks,2016.0,https://www.the-numbers.com/movie/When-the-Bough-Breaks,True
tt1390411,In the Heart of the Sea,2015.0,https://www.the-numbers.com/movie/In-the-Heart-of-the-Sea,True
tt13906376,Bodyguard,2011.0,,False
tt1391137,Why Did I Get Married Too?,2010.0,https://www.the-numbers.com/movie/Why-Did-I-Get-Married-Too,True
tt1392158,Gokusen: The Movie,2009.0,,False
tt1392170,The Hunger Games,2012.0,https://www.the-numbers.com/movie/Hunger-Games-The,True
tt1392190,Mad Max: Fury Road,2015.0,https://www.the-numbers.com/movie/Mad-Max-Fury-Road,True
tt1392197,Marmaduke,2010.0,https://www.the-numbers.com/movie/Marmaduke,True
tt1392214,Prisoners,2013.0,https://www.the-numbers.com/movie/Prisoners,True
tt13925862,"Dad, I'm Sorry",2021.0,,False
tt13927994,Salaar,2023.0,,False
tt1393746,Aftershock,2010.0,https://www.the-numbers.com/movie/Aftershock,True
tt13957560,Dumb Money,2023.0,https://www.the-numbers.com/movie/Dumb-Money-(2023),True
tt1396218,Mr. Popper's Penguins,2011.0,https://www.the-numbers.com/movie/Mr-Poppers-Penguins,True
tt1396484,It,2017.0,https://www.the-numbers.com/movie/It-(2017),True
tt1397280,Taken 2,2012.0,https://www.the-numbers.com/movie/Taken-2,True
tt1397514,Journey 2: The Mysterious Island,2012.0,,False
tt1398426,Straight Outta Compton,2015.0,https://www.the-numbers.com/movie/Straight-Outta-Compton,True
tt1399103,Transformers: Dark of the Moon,2011.0,https://www.the-numbers.com/movie/Transformers-Dark-of-the-Moon-(2011),True
tt14005338,Family Affairs,2022.0,,False
tt1401152,Unknown,2011.0,https://www.the-numbers.com/movie/Unknown-(2011),True
tt1401656,I Give My First Love to You,2009.0,,False
tt1402488,Happy Feet Two,2011.0,https://www.the-numbers.com/movie/Happy-Feet-2,True
tt1403865,True Grit,2010.0,https://www.the-numbers.com/movie/True-Grit-(2010),True
tt14039582,Drive My Car,2021.0,,False
tt1403981,Remember Me,2010.0,https://www.the-numbers.com/movie/Remember-Me,True
tt1405500,For Colored Girls,2010.0,https://www.the-numbers.com/movie/For-Colored-Girls-Who-Have-Considered-Suicide-When-the-Rainbow-Is-Enuf,True
tt14060094,Blacklight,2022.0,https://www.the-numbers.com/movie/Blacklight-(2022),True
tt1407061,Just Wright,2010.0,https://www.the-numbers.com/movie/Just-Wright,True
tt1408101,Star Trek Into Darkness,2013.0,https://www.the-numbers.com/movie/Star-Trek-Into-Darkness,True
tt1408253,Ride Along,2014.0,https://www.the-numbers.com/movie/Ride-Along,True
tt14088510,Tarot,2024.0,https://www.the-numbers.com/movie/Tarot-(2024),True
tt14109724,Ticket to Paradise,2022.0,https://www.the-numbers.com/movie/Ticket-to-Paradise-(2022),True
tt14111652,Dad,2021.0,https://www.the-numbers.com/movie/Dad,True
tt1411238,No Strings Attached,2011.0,https://www.the-numbers.com/movie/No-Strings-Attached,True
tt1411250,Riddick,2013.0,https://www.the-numbers.com/movie/Riddick,True
tt1411697,The Hangover Part II,2011.0,https://www.the-numbers.com/movie/Hangover-Part-II-The,True
tt1411704,Hop,2011.0,,False
tt14118266,Character,2021.0,,False
tt14124080,The Great Escaper,2023.0,,False
tt1413492,12 Strong,2018.0,https://www.the-numbers.com/movie/12-Strong,True
tt1414382,You Again,2010.0,https://www.the-numbers.com/movie/You-Again,True
tt1417108,Torrente 4: Lethal Crisis,2011.0,https://www.the-numbers.com/movie/Torrente-4,True
tt1418377,"I, Frankenstein",2014.0,https://www.the-numbers.com/movie/I-Frankenstein,True
tt14208870,The Fabelmans,2022.0,https://www.the-numbers.com/movie/Fabelmans-The-(2022),True
tt14209560,Bheemla Nayak,2022.0,,False
tt14209916,Cocaine Bear,2023.0,https://www.the-numbers.com/movie/Cocaine-Bear-(2023),True
tt14230388,Asteroid City,2023.0,https://www.the-numbers.com/movie/Asteroid-City-(2023),True
tt14230458,Poor Things,2023.0,https://www.the-numbers.com/movie/Poor-Things-(2023),True
tt1424310,Chinese Zodiac,2012.0,,False
tt1424381,Predators,2010.0,,False
tt1428538,Hansel & Gretel: Witch Hunters,2013.0,https://www.the-numbers.com/movie/Hansel-and-Gretel-Witch-Hunters,True
tt1430132,The Wolverine,2013.0,https://www.the-numbers.com/movie/Wolverine-The,True
tt1430607,Arthur Christmas,2011.0,https://www.the-numbers.com/movie/Arthur-Christmas,True
tt1430612,Brick Mansions,2014.0,https://www.the-numbers.com/movie/Brick-Mansions,True
tt1430615,Big Miracle,2012.0,https://www.the-numbers.com/movie/Big-Miracle,True
tt1430626,The Pirates! Band of Misfits,2012.0,https://www.the-numbers.com/movie/Pirates-Band-of-Misfits-The,True
tt1431045,Deadpool,2016.0,https://www.the-numbers.com/movie/Deadpool,True
tt14311250,Honey Lemon Soda,2021.0,,False
tt1431181,Another Year,2010.0,https://www.the-numbers.com/movie/Another-Year,True
tt1432078,My Girlfriend Is an Agent,2009.0,https://www.the-numbers.com/movie/Chilgeup-gongmuwon,True
tt1433108,Faster,2010.0,,False
tt14331144,Jujutsu Kaisen 0,2021.0,,False
tt14351082,Cabrini,2024.0,https://www.the-numbers.com/movie/Cabrini-(2024),True
tt1436045,13 Assassins,2010.0,,False
tt14362112,Trolls Band Together,2023.0,https://www.the-numbers.com/movie/Trolls-Band-Together-(2023),True
tt14364238,Laid-Back Camp Movie,2022.0,,False
tt1436562,Rio,2011.0,https://www.the-numbers.com/movie/Rio-(2011),True
tt14379088,Shin Kamen Rider,2023.0,,False
tt1438173,Bait,2012.0,https://www.the-numbers.com/movie/Bait,True
tt1438176,Fright Night,2011.0,https://www.the-numbers.com/movie/Fright-Night-(2011),True
tt1438254,Charlie St. Cloud,2010.0,https://www.the-numbers.com/movie/Charlie-St-Cloud,True
tt1438463,High Security Vacation,2009.0,https://www.the-numbers.com/movie/High-Security-Vacation,True
tt14391088,The Monkey King: Reborn,2021.0,,False
tt1440129,Battleship,2012.0,https://www.the-numbers.com/movie/Battleship,True
tt14402146,Empire of Light,2022.0,https://www.the-numbers.com/movie/Empire-of-Light-(2022),True
tt1440232,Little White Lies,2010.0,,False
tt1440728,The American,2010.0,https://www.the-numbers.com/movie/American-The,True
tt14415204,Never Let Go,2024.0,https://www.the-numbers.com/movie/Never-Let-Go-(2024),True
tt1441951,Quartet,2012.0,https://www.the-numbers.com/movie/Quartet,True
tt14428606,Man in Love,2021.0,,False
tt14439896,Father Stu,2022.0,https://www.the-numbers.com/movie/Father-Stu-(2022),True
tt14444726,Tár,2022.0,,False
tt1446151,Rookies the Movie: Graduation,2009.0,https://www.the-numbers.com/movie/Rookies,True
tt1446192,Rise of the Guardians,2012.0,https://www.the-numbers.com/movie/Rise-of-the-Guardians,True
tt14466064,Once Upon a Time in Hong Kong,2021.0,,False
tt1446714,Prometheus,2012.0,https://www.the-numbers.com/movie/Prometheus,True
tt1448754,Thanksgiving,2023.0,https://www.the-numbers.com/movie/Thanksgiving-(2023),True
tt1448755,Killer Elite,2011.0,https://www.the-numbers.com/movie/Killer-Elite,True
tt1449283,Winnie the Pooh,2011.0,https://www.the-numbers.com/movie/Winnie-the-Pooh-(2011),True
tt14503918,My Love,2021.0,https://www.the-numbers.com/movie/My-Love,True
tt1453405,Monsters University,2013.0,https://www.the-numbers.com/movie/Monsters-University,True
tt14534992,Moonbound,2021.0,,False
tt14536120,The Master and Margarita,2024.0,,False
tt14539740,Godzilla X Kong: The New Empire,2024.0,https://www.the-numbers.com/movie/Godzilla-X-Kong-The-New-Empire-(2024),True
tt1454029,The Help,2011.0,https://www.the-numbers.com/movie/Help-The,True
tt14542254,November,2022.0,https://www.the-numbers.com/movie/November,True
tt1454468,Gravity,2013.0,https://www.the-numbers.com/movie/Gravity-(2013),True
tt14546082,Love Will Tear Us Apart,2021.0,,False
tt14557302,Moon Man,2022.0,,False
tt1456660,No Man's Land,2013.0,https://www.the-numbers.com/movie/No-Mans-Land,True
tt1456661,Legend of the Fist: The Return of Chen Zhen,2010.0,,False
tt14570440,Radical,2023.0,,False
tt1457767,The Conjuring,2013.0,https://www.the-numbers.com/movie/Conjuring-The,True
tt1458169,Kidnap,2017.0,https://www.the-numbers.com/movie/Kidnap-(2017),True
tt1458175,The Next Three Days,2010.0,https://www.the-numbers.com/movie/Next-Three-Days-The-(2010),True
tt14603848,Overlord: The Sacred Kingdom,2024.0,,False
tt14605210,And So the Baton Is Passed,2021.0,,False
tt14614892,Dragon Ball Super: Super Hero,2022.0,,False
tt1462041,Dream House,2011.0,https://www.the-numbers.com/movie/Dream-House,True
tt1462758,Buried,2010.0,https://www.the-numbers.com/movie/Buried,True
tt1462764,Indiana Jones and the Dial of Destiny,2023.0,https://www.the-numbers.com/movie/Indiana-Jones-and-the-Dial-of-Destiny-(2023),True
tt1462769,The Odd Life of Timothy Green,2012.0,https://www.the-numbers.com/movie/Odd-Life-of-Timothy-Green-The,True
tt1462900,The Grandmaster,2013.0,,False
tt14641542,The Eight Mountains,2022.0,,False
tt1464174,"Big Mommas: Like Father, Like Son",2011.0,https://www.the-numbers.com/movie/Big-Mommas-Like-Father-Like-Son,True
tt14643288,The Duke,2022.0,,False
tt1464335,Uncharted,2022.0,https://www.the-numbers.com/movie/Uncharted-(2022),True
tt1464540,I Am Number Four,2011.0,https://www.the-numbers.com/movie/I-Am-Number-Four,True
tt1465487,Heartbreaker,2010.0,,False
tt14661820,Babylon,2022.0,https://www.the-numbers.com/movie/Babylon-(2022),True
tt14668630,"Lyle, Lyle, Crocodile",2022.0,https://www.the-numbers.com/movie/Lyle-Lyle-Crocodile-(2022),True
tt1467388,Astral City: A Spiritual Journey,2010.0,https://www.the-numbers.com/movie/Nosso-Lar,True
tt1468843,Pokémon: Arceus and the Jewel of Life,2009.0,,False
tt1469304,Baywatch,2017.0,https://www.the-numbers.com/movie/Baywatch,True
tt1472211,The Bounty Hunter,2010.0,https://www.the-numbers.com/movie/Bounty-Hunter-The,True
tt1473832,Bridget Jones's Baby,2016.0,https://www.the-numbers.com/movie/Bridget-Joness-Baby,True
tt14759062,Mobile Suit Gundam SEED Freedom,2024.0,,False
tt14760652,New Happy Dad and Son 4,2021.0,,False
tt1476252,Kamen Rider Decade: All Riders vs. Dai-Shocker,2009.0,,False
tt1477076,Saw 3D,2010.0,https://www.the-numbers.com/movie/Saw-3D-(2010),True
tt1477109,Space Battleship Yamato,2010.0,,False
tt1477715,This Is It,2009.0,,False
tt14778138,Never Stop,2021.0,,False
tt1477834,Aquaman,2018.0,https://www.the-numbers.com/movie/Aquaman-(2018),True
tt1478338,Bridesmaids,2011.0,https://www.the-numbers.com/movie/Bridesmaids,True
tt1478839,The Art of Racing in the Rain,2019.0,https://www.the-numbers.com/movie/Art-of-Racing-in-the-Rain-The-(2019),True
tt14810692,Escape from Mogadishu,2021.0,,False
tt14812496,The Challenge,2023.0,,False
tt14813816,Niko: Beyond the Northern Lights,2024.0,,False
tt1482459,The Lorax,2012.0,https://www.the-numbers.com/movie/Lorax-The,True
tt14824600,The Lord of the Rings: The War of the Rohirrim,2024.0,,False
tt1483013,Oblivion,2013.0,https://www.the-numbers.com/movie/Oblivion-(2013),True
tt14849194,The Holdovers,2023.0,https://www.the-numbers.com/movie/Holdovers-The-(2023),True
tt14849368,Sunny Sisters,2021.0,,False
tt1485763,One Piece: Strong World,2009.0,https://www.the-numbers.com/movie/One-Piece-Strong-World,True
tt1485796,The Greatest Showman,2017.0,https://www.the-numbers.com/movie/Greatest-Showman-The,True
tt14858658,Blink Twice,2024.0,https://www.the-numbers.com/movie/Blink-Twice-(2024),True
tt1486185,Red Riding Hood,2011.0,https://www.the-numbers.com/movie/Red-Riding-Hood,True
tt1486192,The Raven,2012.0,https://www.the-numbers.com/movie/Raven-The,True
tt14865506,What Did You Eat Yesterday?,2021.0,,False
tt14866426,The Day We Lit Up the Sky,2021.0,,False
tt1487931,Khumba,2013.0,https://www.the-numbers.com/movie/Khumba,True
tt1488181,Adventures in Zambezia,2012.0,,False
tt1488555,The Change-Up,2011.0,https://www.the-numbers.com/movie/Change-Up-The,True
tt1489887,Booksmart,2019.0,https://www.the-numbers.com/movie/Booksmart-(2019),True
tt1489889,Central Intelligence,2016.0,https://www.the-numbers.com/movie/Central-Intelligence,True
tt1490017,The Lego Movie,2014.0,https://www.the-numbers.com/movie/Lego-Movie-The,True
tt14922172,The Pioneer,2021.0,,False
tt14941222,Hostage: Missing Celebrity,2021.0,https://www.the-numbers.com/movie/Hostage,True
tt14941698,Tad the Lost Explorer and the Emerald Tablet,2022.0,,False
tt14948432,Red One,2024.0,https://www.the-numbers.com/movie/Red-One-(2024),True
tt1496025,Underworld: Awakening,2012.0,https://www.the-numbers.com/movie/Underworld-Awakening-(2012),True
tt14961016,I'm Still Here,2024.0,https://www.the-numbers.com/movie/Im-Still-Here,True
tt14980972,Hard Hit,2021.0,,False
tt1499658,Horrible Bosses,2011.0,https://www.the-numbers.com/movie/Horrible-Bosses,True
tt15000314,Green Snake,2021.0,,False
tt15006566,The Beasts,2022.0,,False
tt15009428,Argylle,2024.0,,False
tt15010590,Anita,2021.0,,False
tt1502397,Bad Boys for Life,2020.0,,False
tt1502404,Drive Angry,2011.0,https://www.the-numbers.com/movie/Drive-Angry,True
tt1502407,Halloween,2018.0,https://www.the-numbers.com/movie/Halloween-(2018),True
tt1502712,Fantastic Four,2015.0,https://www.the-numbers.com/movie/Fantastic-Four-(2015),True
tt1503096,Camping 2,2010.0,,False
tt15034594,Your Turn to Kill,2021.0,,False
tt1504320,The King's Speech,2010.0,https://www.the-numbers.com/movie/Kings-Speech-The,True
tt15091284,Pil's Adventures,2021.0,,False
tt1509767,The Three Musketeers,2011.0,https://www.the-numbers.com/movie/Three-Musketeers-The,True
tt1511362,Fair Game?,2010.0,https://www.the-numbers.com/movie/Fair-Game-(2010),True
tt15114656,Agent Backkom: King's Bear,2021.0,,False
tt15119398,The Visit,2015.0,https://www.the-numbers.com/movie/Visit-The-(2015),True
tt1515091,Sherlock Holmes: A Game of Shadows,2011.0,https://www.the-numbers.com/movie/Sherlock-Holmes-A-Game-of-Shadows-(2011),True
tt15153532,Strays,2023.0,https://www.the-numbers.com/movie/Strays-(2023),True
tt1517260,The Host,2013.0,https://www.the-numbers.com/movie/Host-The,True
tt1517268,Barbie,2023.0,https://www.the-numbers.com/movie/Barbie-(2023),True
tt1517451,A Star Is Born,2018.0,https://www.the-numbers.com/movie/Star-Is-Born-A-(2018),True
tt1517489,Spy Kids 4: All the Time in the World,2011.0,https://www.the-numbers.com/movie/Spy-Kids-4-All-the-Time-in-the-World,True
tt1519640,Hot Summer Days,2010.0,https://www.the-numbers.com/movie/Chuen-sing-yit-luen-yit-lat-lat,True
tt1521236,Sacrifice,2010.0,,False
tt1521848,Potiche,2010.0,,False
tt15239678,Dune: Part Two,2024.0,https://www.the-numbers.com/movie/Dune-Part-Two-(2024),True
tt1524137,Contraband,2012.0,https://www.the-numbers.com/movie/Contraband,True
tt15242330,The First Slam Dunk,2022.0,,False
tt1524930,Vacation,2015.0,https://www.the-numbers.com/movie/Vacation,True
tt1525836,Gantz: Perfect Answer,2011.0,,False
tt15268244,Joy Ride,2023.0,https://www.the-numbers.com/movie/Joy-Ride-(2023),True
tt1527788,The Man from Nowhere,2010.0,,False
tt1528100,Exodus: Gods and Kings,2014.0,https://www.the-numbers.com/movie/Exodus-Gods-and-Kings,True
tt1528854,Daddy's Home,2015.0,https://www.the-numbers.com/movie/Daddys-Home-(2015),True
tt1529235,Welcome to the South,2010.0,,False
tt15314262,The Beekeeper,2024.0,https://www.the-numbers.com/movie/Beekeeper-The-(2024),True
tt15325794,Fall,2022.0,https://www.the-numbers.com/movie/Fall-(2022),True
tt1533117,Let the Bullets Fly,2010.0,,False
tt15334488,After Everything,2023.0,https://www.the-numbers.com/movie/After-Everything-(2023),True
tt1533749,Shaolin,2011.0,,False
tt15339570,Champions,2023.0,https://www.the-numbers.com/movie/Champions-(2023),True
tt1535108,Elysium,2013.0,https://www.the-numbers.com/movie/Elysium,True
tt1535109,Captain Phillips,2013.0,https://www.the-numbers.com/movie/Captain-Phillips,True
tt1535438,Hope Springs,2012.0,https://www.the-numbers.com/movie/Hope-Springs,True
tt1535491,Secret Reunion,2010.0,,False
tt15354916,Jawan,2023.0,,False
tt1536044,Paranormal Activity 2,2010.0,https://www.the-numbers.com/movie/Paranormal-Activity-2-(2010),True
tt1536537,What Happened to Monday,2017.0,,False
tt1537401,Leap Year,2010.0,https://www.the-numbers.com/movie/Leap-Year,True
tt1538403,The Mortal Instruments: City of Bones,2013.0,https://www.the-numbers.com/movie/Mortal-Instruments-City-of-Bones-The,True
tt15398776,Oppenheimer,2023.0,https://www.the-numbers.com/movie/Oppenheimer-(2023),True
tt1540011,Blair Witch,2016.0,https://www.the-numbers.com/movie/Blair-Witch-(2016),True
tt1540128,Playing for Keeps,2012.0,https://www.the-numbers.com/movie/Playing-for-Keeps,True
tt15413054,Cloudy Mountain,2021.0,,False
tt1542344,127 Hours,2010.0,https://www.the-numbers.com/movie/127-Hours-(2010),True
tt15426974,On the Line,2021.0,https://www.the-numbers.com/movie/On-the-Line,True
tt15428134,Dunki,2023.0,,False
tt1542840,Villain,2010.0,,False
tt15430628,Ride On,2023.0,,False
tt15434284,99.9 Criminal Lawyer: The Movie,2021.0,,False
tt15441522,On the Wandering Paths,2023.0,,False
tt15465312,"My Country, My Parents",2021.0,,False
tt15467380,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022.0,,False
tt1547234,Premium Rush,2012.0,https://www.the-numbers.com/movie/Premium-Rush,True
tt15474916,Smile,2022.0,https://www.the-numbers.com/movie/Smile-(2022),True
tt1547631,Trick the Movie: Psychic Battle Royale,2010.0,,False
tt1549920,The Last Stand,2013.0,https://www.the-numbers.com/movie/Last-Stand-The,True
tt15536668,Rheingold,2022.0,,False
tt15547806,Finnick,2022.0,,False
tt1555064,Country Strong,2010.0,https://www.the-numbers.com/movie/Country-Strong,True
tt1555149,Elite Squad 2: The Enemy Within,2010.0,,False
tt1559547,Beautiful Creatures,2013.0,https://www.the-numbers.com/movie/Beautiful-Creatures,True
tt1560139,Boy,2010.0,,False
tt1560220,Zombieland: Double Tap,2019.0,https://www.the-numbers.com/movie/Zombieland-Double-Tap-(2019),True
tt1560747,The Master,2012.0,https://www.the-numbers.com/movie/Master-The,True
tt1560985,The Devil Inside,2012.0,https://www.the-numbers.com/movie/Devil-Inside-The,True
tt1562871,Ra.One,2011.0,https://www.the-numbers.com/movie/Ra-One,True
tt1563738,One Day,2011.0,https://www.the-numbers.com/movie/One-Day,True
tt1563742,Overboard,2018.0,,False
tt1564349,Dolphin Tale,2011.0,https://www.the-numbers.com/movie/Dolphin-Tale,True
tt1564367,Just Go with It,2011.0,https://www.the-numbers.com/movie/Just-Go-with-It-(2011),True
tt1564585,Skyline,2010.0,https://www.the-numbers.com/movie/Skyline,True
tt1564916,Head Over Heels,2010.0,https://www.the-numbers.com/movie/Head-Over-Heels,True
tt15671028,No Hard Feelings,2023.0,https://www.the-numbers.com/movie/No-Hard-Feelings-(2023),True
tt15679400,Knock at the Cabin,2023.0,https://www.the-numbers.com/movie/Knock-at-the-Cabin-(2023),True
tt1568338,Man on a Ledge,2012.0,https://www.the-numbers.com/movie/Man-on-a-Ledge,True
tt1568346,The Girl with the Dragon Tattoo,2011.0,https://www.the-numbers.com/movie/Girl-with-the-Dragon-Tattoo-The-(2011),True
tt1568911,War Horse,2011.0,https://www.the-numbers.com/movie/War-Horse,True
tt1568921,The Secret World of Arrietty,2010.0,,False
tt1569364,Black Lightning,2009.0,,False
tt1570728,"Crazy, Stupid, Love.",2011.0,https://www.the-numbers.com/movie/Crazy-Stupid-Love,True
tt1571222,A Dangerous Method,2011.0,https://www.the-numbers.com/movie/Dangerous-Method-A,True
tt1571234,Mortal Engines,2018.0,https://www.the-numbers.com/movie/Mortal-Engines-(2018),True
tt1571235,The Lady Shogun and Her Men,2010.0,,False
tt1572315,Texas Chainsaw,2013.0,https://www.the-numbers.com/movie/Texas-Chainsaw-3D-(2013),True
tt15740596,Weekend Rebels,2023.0,,False
tt15744298,Freelance,2023.0,https://www.the-numbers.com/movie/Freelance-(2023),True
tt15751968,Smile,2022.0,https://www.the-numbers.com/movie/Smile-(2022),True
tt15758414,Sister,2021.0,,False
tt15772866,Christmas with the Chosen: The Messengers,2021.0,https://www.the-numbers.com/movie/Christmas-with-the-Chosen-The-Messengers-(2021),True
tt1578275,The Dilemma,2011.0,https://www.the-numbers.com/movie/Dilemma-The,True
tt15783462,Nice View,2022.0,,False
tt15789038,Elemental,2023.0,https://www.the-numbers.com/movie/Elemental-(2023),True
tt15791034,Barbarian,2022.0,https://www.the-numbers.com/movie/Barbarian-(2022),True
tt15799866,Silent Night,2023.0,https://www.the-numbers.com/movie/Silent-Night-(2023),True
tt15816392,Monster,2022.0,https://www.the-numbers.com/movie/Monster,True
tt1582507,House at the End of the Street,2012.0,https://www.the-numbers.com/movie/House-at-the-End-of-the-Street,True
tt15830702,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,2022.0,,False
tt1583420,Larry Crowne,2011.0,https://www.the-numbers.com/movie/Larry-Crowne-(2011),True
tt1583421,G.I. Joe: Retaliation,2013.0,https://www.the-numbers.com/movie/GI-Joe-Retaliation,True
tt15837338,PAW Patrol: The Mighty Movie,2023.0,https://www.the-numbers.com/movie/PAW-Patrol-The-Mighty-Movie-(2023),True
tt15838850,The Roundup,2022.0,,False
tt1584941,Vicky and the Treasure of the Gods,2011.0,,False
tt1586001,Veda - Atatürk,2010.0,,False
tt1586265,What to Expect When You're Expecting,2012.0,,False
tt1586713,Burlesque,2010.0,https://www.the-numbers.com/movie/Burlesque,True
tt1587118,Beck,2010.0,,False
tt1587310,Maleficent,2014.0,https://www.the-numbers.com/movie/Maleficent,True
tt1587729,71: Into the Fire,2010.0,https://www.the-numbers.com/movie/71-Into-the-Fire,True
tt1588173,Warm Bodies,2013.0,https://www.the-numbers.com/movie/Warm-Bodies,True
tt1588337,Of Gods and Men,2010.0,https://www.the-numbers.com/movie/Des-hommes-et-des-dieux,True
tt1588356,Harmony,2010.0,https://www.the-numbers.com/movie/Hamoni,True
tt1590089,Confessions,2010.0,,False
tt1591479,Act of Valor,2012.0,https://www.the-numbers.com/movie/Act-of-Valor,True
tt1592525,Lockout,2012.0,https://www.the-numbers.com/movie/Lockout,True
tt1594972,Norm of the North,2016.0,https://www.the-numbers.com/movie/Norm-of-the-North,True
tt1596343,Fast Five,2011.0,https://www.the-numbers.com/movie/Fast-Five,True
tt1596346,Soul Surfer,2011.0,https://www.the-numbers.com/movie/Soul-Surfer,True
tt1596350,This Means War,2012.0,https://www.the-numbers.com/movie/This-Means-War,True
tt1596363,The Big Short,2015.0,https://www.the-numbers.com/movie/Big-Short-The,True
